State,Year,Make,Price,Mileage,STATE_FIPS
CO,2006,Kia,7220.333333333333,98355.66666666667,8
CO,2006,Land,12094.625,141393.25,8
CO,2006,Lexus,13198.0,127836.1,8
CO,2006,Lincoln,9468.5,110540.0,8
CO,2006,MINI,8674.0,72687.5,8
CO,2006,Mazda,7082.454545454545,114792.90909090909,8
CO,2006,Mercedes-Benz,10543.576923076924,107940.80769230769,8
CO,2006,Mercury,6393.666666666667,105083.66666666667,8
CO,2006,Mitsubishi,9037.857142857143,111856.14285714286,8
CO,2006,Nissan,8270.84,133956.12,8
CO,2006,Pontiac,7871.428571428572,231670.7142857143,8
CO,2006,Porsche,22306.0,81225.66666666667,8
CO,2006,Saab,7499.0,132335.5,8
CO,2006,Saturn,4357.8,126430.6,8
CO,2006,Scion,6895.666666666667,102921.33333333333,8
CO,2006,Subaru,9761.0,125661.73913043478,8
CO,2006,Suzuki,6397.0,119791.0,8
CO,2006,Toyota,10519.72602739726,147392.49315068492,8
CO,2006,Volkswagen,6155.333333333333,130524.22222222222,8
CO,2006,Volvo,7384.111111111111,109579.88888888889,8
CO,2007,Acura,13033.74074074074,119396.66666666667,8
CO,2007,Aston,51320.0,22950.5,8
CO,2007,Audi,12300.96,107868.12,8
CO,2007,BMW,11917.088235294117,111711.11764705883,8
CO,2007,Bentley,69990.0,22607.0,8
CO,2007,Buick,8383.75,104395.625,8
CO,2007,Cadillac,15809.0,116785.9,8
CO,2007,Chevrolet,14279.122641509433,134506.53773584907,8
CO,2007,Chrysler,9238.411764705883,116012.29411764706,8
CO,2007,Dodge,15369.551724137931,137919.75862068965,8
CO,2007,Ford,12047.84375,117934.61458333333,8
CO,2007,GMC,15659.291666666666,143882.33333333334,8
CO,2007,HUMMER,16186.333333333334,119508.66666666667,8
CO,2007,Honda,9490.714285714286,123254.89285714286,8
CO,2007,Hyundai,7086.3,119451.9,8
CO,2007,INFINITI,11675.363636363636,109730.81818181818,8
CO,2007,Jaguar,13931.333333333334,66980.33333333333,8
CO,2007,Jeep,13965.90909090909,117758.45454545454,8
CO,2007,Kia,6254.5,101480.5,8
CO,2007,Land,15148.5,104850.0,8
CO,2007,Lexus,13303.261904761905,110635.66666666667,8
CO,2007,Lincoln,14747.833333333334,112579.33333333333,8
CO,2007,MINI,8920.75,70466.25,8
CO,2007,Mazda,7159.6,114240.7,8
CO,2007,Mercedes-Benz,14998.9,101279.05,8
CO,2007,Mercury,7556.4,125980.4,8
CO,2007,Mitsubishi,7093.666666666667,122308.0,8
CO,2007,Nissan,10147.08695652174,125976.63043478261,8
CO,2007,Pontiac,7805.666666666667,127451.6,8
CO,2007,Porsche,43749.0,43189.0,8
CO,2007,Saab,5999.0,130563.0,8
CO,2007,Saturn,8161.166666666667,99705.08333333333,8
CO,2007,Scion,5319.0,131890.0,8
CO,2007,Subaru,8390.52380952381,128534.90476190476,8
CO,2007,Suzuki,7323.666666666667,121352.33333333333,8
CO,2007,Toyota,12459.975609756097,129441.78048780488,8
CO,2007,Volkswagen,6951.083333333333,99343.41666666667,8
CO,2007,Volvo,8578.666666666666,121194.0,8
CO,2008,Acura,13111.378378378378,117684.27027027027,8
CO,2008,Audi,13580.161290322581,94434.25806451614,8
CO,2008,BMW,13801.790697674418,96576.25581395348,8
CO,2008,Buick,12458.666666666666,94618.46666666666,8
CO,2008,Cadillac,15757.619047619048,107251.0,8
CO,2008,Chevrolet,15449.384615384615,114136.52747252748,8
CO,2008,Chrysler,8048.181818181818,117286.90909090909,8
CO,2008,Dodge,18014.870967741936,123858.29032258065,8
CO,2008,Ferrari,143987.0,10244.0,8
CO,2008,Ford,14069.021276595744,125124.78723404255,8
CO,2008,GMC,17526.77358490566,129443.30188679245,8
CO,2008,HUMMER,20962.23076923077,101271.30769230769,8
CO,2008,Honda,9735.859649122807,113328.40350877192,8
CO,2008,Hyundai,8055.133333333333,121239.6,8
CO,2008,INFINITI,12937.15,97122.25,8
CO,2008,Isuzu,7999.0,93184.0,8
CO,2008,Jeep,13274.14,114539.04,8
CO,2008,Kia,6696.363636363636,110163.63636363637,8
CO,2008,Land,15065.92857142857,107695.35714285714,8
CO,2008,Lexus,15469.131578947368,103200.36842105263,8
CO,2008,Lincoln,10882.375,105311.625,8
CO,2008,MINI,8192.666666666666,89307.22222222222,8
CO,2008,Maserati,39998.0,34705.0,8
CO,2008,Mazda,8457.8,109118.1,8
CO,2008,Mercedes-Benz,18077.0625,97408.65625,8
CO,2008,Mercury,8659.9,107893.3,8
CO,2008,Mitsubishi,15834.5,101949.25,8
CO,2008,Nissan,10193.742857142857,123360.08571428571,8
CO,2008,Pontiac,8704.5,99058.5,8
CO,2008,Porsche,33252.4,87384.8,8
CO,2008,Saab,6399.0,144896.0,8
CO,2008,Saturn,9615.5,89238.6,8
CO,2008,Scion,7616.714285714285,109111.14285714286,8
CO,2008,Subaru,11073.2,102765.23333333334,8
CO,2008,Suzuki,7442.75,110696.5,8
CO,2008,Toyota,13925.495652173913,135331.01739130434,8
CO,2008,Volkswagen,8477.857142857143,97033.64285714286,8
CO,2008,Volvo,10924.777777777777,91458.33333333333,8
CO,2008,smart,6090.0,48809.0,8
CO,2009,Acura,15578.533333333333,99258.13333333333,8
CO,2009,Audi,18978.833333333332,80013.58333333333,8
CO,2009,BMW,15496.357142857143,90973.46428571429,8
CO,2009,Buick,11389.9,96586.4,8
CO,2009,Cadillac,16943.615384615383,90293.46153846153,8
CO,2009,Chevrolet,16995.25,114265.515625,8
CO,2009,Chrysler,8841.857142857143,113533.57142857143,8
CO,2009,Dodge,15523.444444444445,113744.22222222222,8
CO,2009,Ford,14406.631578947368,113980.70175438597,8
CO,2009,GMC,20192.6,117015.45714285714,8
CO,2009,HUMMER,22975.666666666668,109586.33333333333,8
CO,2009,Honda,11620.975609756097,99304.63414634146,8
CO,2009,Hyundai,8972.333333333334,97231.26666666666,8
CO,2009,INFINITI,14799.833333333334,95943.83333333333,8
CO,2009,Jaguar,24491.0,53618.0,8
CO,2009,Jeep,16649.44827586207,94027.1724137931,8
CO,2009,Kia,8213.57142857143,115377.42857142857,8
CO,2009,Land,21125.666666666668,63792.0,8
CO,2009,Lexus,16279.058823529413,82064.4705882353,8
CO,2009,Lincoln,14981.923076923076,86737.30769230769,8
CO,2009,MINI,9548.666666666666,68024.83333333333,8
CO,2009,Mazda,8049.166666666667,124115.66666666667,8
CO,2009,Mercedes-Benz,17935.75,80234.71875,8
CO,2009,Mercury,10112.333333333334,88985.0,8
CO,2009,Mitsubishi,8985.0,93533.0,8
CO,2009,Nissan,12128.150943396226,103934.35849056604,8
CO,2009,Pontiac,12257.444444444445,74570.11111111111,8
CO,2009,Porsche,71970.0,28406.0,8
CO,2009,Saab,9293.333333333334,93482.33333333333,8
CO,2009,Saturn,9424.666666666666,96215.66666666667,8
CO,2009,Scion,7501.0,86016.0,8
CO,2009,Subaru,10686.424242424242,103754.27272727272,8
CO,2009,Suzuki,5543.5,106911.5,8
CO,2009,Toyota,12248.754716981131,114921.22641509434,8
CO,2009,Volkswagen,9238.92857142857,84928.42857142857,8
CO,2009,Volvo,11987.0,98468.0,8
CO,2009,smart,5396.0,60131.5,8
CO,2010,Acura,17112.076923076922,82286.84615384616,8
CO,2010,Audi,21310.15,78773.85,8
CO,2010,BMW,17585.11111111111,76829.38888888889,8
CO,2010,Buick,10612.833333333334,109028.16666666667,8
CO,2010,Cadillac,17931.043478260868,92259.56521739131,8
CO,2010,Chevrolet,16400.511627906977,93030.3953488372,8
CO,2010,Chrysler,10558.818181818182,103949.18181818182,8
CO,2010,Dodge,18176.593220338982,87980.89830508475,8
CO,2010,Ford,16332.910344827586,98993.39310344828,8
CO,2010,GMC,17488.4,106122.6,8
CO,2010,Honda,12520.685714285713,102878.4,8
CO,2010,Hyundai,7550.8,110252.13333333333,8
CO,2010,INFINITI,18680.8,86490.6,8
CO,2010,Jeep,15899.061538461538,94980.84615384616,8
CO,2010,Kia,7647.692307692308,104689.46153846153,8
CO,2010,Land,20547.0,102468.66666666667,8
CO,2010,Lexus,17900.51724137931,86737.72413793103,8
CO,2010,Lincoln,14204.42857142857,88202.14285714286,8
CO,2010,MINI,8901.625,82881.125,8
CO,2010,Maserati,46491.0,15690.0,8
CO,2010,Mazda,11101.25,85884.05,8
CO,2010,Mercedes-Benz,19038.261904761905,71314.88095238095,8
CO,2010,Mercury,9383.8,114094.4,8
CO,2010,Mitsubishi,18082.75,58881.5,8
CO,2010,Nissan,15705.166666666666,96154.33333333333,8
CO,2010,Porsche,37762.2,45704.4,8
CO,2010,Scion,8727.5,94182.25,8
CO,2010,Subaru,12082.733333333334,102760.63333333333,8
CO,2010,Toyota,15702.301204819278,97859.95180722892,8
CO,2010,Volkswagen,10849.578947368422,85453.31578947368,8
CO,2010,Volvo,13396.375,92962.875,8
CO,2011,Acura,16806.5,103373.5,8
CO,2011,Audi,19841.454545454544,68845.63636363637,8
CO,2011,BMW,18584.40740740741,72587.24074074074,8
CO,2011,Buick,13700.64705882353,90272.4705882353,8
CO,2011,Cadillac,20377.0,75956.61111111111,8
CO,2011,Chevrolet,18197.41911764706,90378.58088235294,8
CO,2011,Chrysler,12542.444444444445,76792.44444444444,8
CO,2011,Dodge,13520.34375,91238.15625,8
CO,2011,Ford,19020.532846715327,94551.59854014599,8
CO,2011,GMC,21040.963636363635,101115.54545454546,8
CO,2011,Honda,13599.354166666666,86121.95833333333,8
CO,2011,Hyundai,10927.525,87523.675,8
CO,2011,INFINITI,16699.071428571428,67117.35714285714,8
CO,2011,Jaguar,19399.0,50251.0,8
CO,2011,Jeep,18457.238095238095,86315.52380952382,8
CO,2011,Kia,10720.866666666667,90687.6,8
CO,2011,Land,25664.25,74187.375,8
CO,2011,Lexus,23039.954545454544,66697.0,8
CO,2011,Lincoln,16116.8,82176.2,8
CO,2011,MINI,12957.888888888889,79273.55555555556,8
CO,2011,Mazda,8895.375,82616.625,8
CO,2011,Mercedes-Benz,21404.957446808512,67119.25531914894,8
CO,2011,Mitsubishi,13990.0,72786.5,8
CO,2011,Nissan,13428.202702702703,88090.58108108108,8
CO,2011,Porsche,49634.57142857143,52228.71428571428,8
CO,2011,Ram,24003.488372093023,98675.79069767441,8
CO,2011,Scion,9677.0,80500.6,8
CO,2011,Subaru,15165.46,88348.76,8
CO,2011,Suzuki,9062.5,98022.5,8
CO,2011,Toyota,18790.54761904762,94258.69047619047,8
CO,2011,Volkswagen,11257.07142857143,80785.64285714286,8
CO,2011,Volvo,15399.42857142857,77887.28571428571,8
CO,2012,Acura,18048.565217391304,63895.95652173913,8
CO,2012,Audi,21857.717391304348,64514.80434782609,8
CO,2012,BMW,23115.027777777777,71551.58333333333,8
CO,2012,Bentley,109950.0,20350.0,8
CO,2012,Buick,15874.636363636364,75879.45454545454,8
CO,2012,Cadillac,23833.954545454544,68616.27272727272,8
CO,2012,Chevrolet,19404.54658385093,84897.28571428571,8
CO,2012,Chrysler,13274.42857142857,68353.38095238095,8
CO,2012,Dodge,16368.744680851063,70146.74468085106,8
CO,2012,FIAT,6924.333333333333,67836.66666666667,8
CO,2012,Ferrari,239984.0,4246.0,8
CO,2012,Ford,18189.60913705584,83411.8730964467,8
CO,2012,GMC,23905.214285714286,91172.7,8
CO,2012,Honda,15513.81081081081,69263.97297297297,8
CO,2012,Hyundai,12590.038461538461,68054.73076923077,8
CO,2012,INFINITI,23718.38888888889,53746.72222222222,8
CO,2012,Jaguar,29495.0,60790.0,8
CO,2012,Jeep,22566.193277310926,70112.0,8
CO,2012,Kia,12166.344827586207,85146.72413793103,8
CO,2012,Land,28157.454545454544,68036.45454545454,8
CO,2012,Lexus,22461.157894736843,66448.68421052632,8
CO,2012,Lincoln,19668.777777777777,72487.88888888889,8
CO,2012,MINI,14128.0625,70917.9375,8
CO,2012,Maserati,52116.5,24049.5,8
CO,2012,Mazda,14431.565217391304,69347.04347826086,8
CO,2012,Mercedes-Benz,29257.86842105263,59987.44736842105,8
CO,2012,Mitsubishi,9611.4,73808.6,8
CO,2012,Nissan,15568.802325581395,67925.12790697675,8
CO,2012,Porsche,39108.0,54826.333333333336,8
CO,2012,Ram,27134.211267605635,84938.56338028169,8
CO,2012,Scion,10421.666666666666,69656.83333333333,8
CO,2012,Subaru,14918.805555555555,90235.47222222222,8
CO,2012,Suzuki,7987.0,27083.0,8
CO,2012,Toyota,21134.440366972478,82028.99082568807,8
CO,2012,Volkswagen,13694.125,67278.325,8
CO,2012,Volvo,16239.5,80844.08333333333,8
CO,2012,smart,7479.5,43981.0,8
CO,2013,Acura,20830.61111111111,57170.5,8
CO,2013,Audi,27191.060606060608,53544.166666666664,8
CO,2013,BMW,24209.226666666666,54618.253333333334,8
CO,2013,Bentley,85879.0,61450.0,8
CO,2013,Buick,17991.823529411766,68078.11764705883,8
CO,2013,Cadillac,25463.645161290322,51873.32258064516,8
CO,2013,Chevrolet,21935.31901840491,72762.73619631902,8
CO,2013,Chrysler,15562.307692307691,60126.07692307692,8
CO,2013,Dodge,15216.308641975309,63724.2962962963,8
CO,2013,FIAT,10277.5,37088.5,8
CO,2013,Ford,21376.544198895026,71765.2320441989,8
CO,2013,GMC,27588.444444444445,69704.70833333333,8
CO,2013,Honda,17790.803030303032,54494.242424242424,8
CO,2013,Hyundai,14315.894736842105,57164.02105263158,8
CO,2013,INFINITI,21858.71153846154,45630.057692307695,8
CO,2013,Jaguar,35085.0,26592.5,8
CO,2013,Jeep,26507.930555555555,59087.208333333336,8
CO,2013,Kia,13504.04109589041,64794.79452054795,8
CO,2013,Land,33365.5,50591.6,8
CO,2013,Lexus,27114.866666666665,53061.933333333334,8
CO,2013,Lincoln,22964.5,50298.333333333336,8
CO,2013,MINI,16088.15,38727.4,8
CO,2013,Maserati,73984.0,10547.0,8
CO,2013,Mazda,14636.863636363636,63133.27272727273,8
CO,2013,Mercedes-Benz,33875.107142857145,52815.75,8
CO,2013,Mitsubishi,13669.0,76610.5,8
CO,2013,Nissan,16285.326666666666,57961.00666666667,8
CO,2013,Porsche,59244.333333333336,53279.666666666664,8
CO,2013,Ram,29915.666666666668,71277.35,8
CO,2013,Scion,14401.5,46927.666666666664,8
CO,2013,Subaru,17200.813186813186,59886.857142857145,8
CO,2013,Toyota,23388.26582278481,65180.86075949367,8
CO,2013,Volkswagen,15867.253333333334,51372.14666666667,8
CO,2013,Volvo,21550.428571428572,53751.28571428572,8
CO,2014,Acura,26561.91176470588,43486.76470588235,8
CO,2014,Audi,31979.875,39252.666666666664,8
CO,2014,BMW,29475.844594594593,36745.65540540541,8
CO,2014,Buick,20964.940298507463,37542.522388059704,8
CO,2014,Cadillac,28724.722222222223,35563.35555555556,8
CO,2014,Chevrolet,23715.233974358973,46335.82692307692,8
CO,2014,Chrysler,18041.10714285714,52547.892857142855,8
CO,2014,Dodge,19041.441176470587,48201.06862745098,8
CO,2014,FIAT,10112.70588235294,29158.882352941175,8
CO,2014,Ferrari,272987.0,5458.0,8
CO,2014,Ford,24184.246598639456,51883.24319727891,8
CO,2014,GMC,30056.07627118644,50525.0593220339,8
CO,2014,Honda,19279.864077669903,37934.31553398058,8
CO,2014,Hyundai,17579.72602739726,37166.61643835616,8
CO,2014,INFINITI,27312.2,38492.82105263158,8
CO,2014,Jaguar,44490.8,33668.6,8
CO,2014,Jeep,26196.673076923078,45993.754807692305,8
CO,2014,Kia,16034.1125,42551.4125,8
CO,2014,Land,46245.0,35878.666666666664,8
CO,2014,Lexus,31221.021276595744,40292.085106382976,8
CO,2014,Lincoln,28191.3,40266.1,8
CO,2014,MINI,19607.724137931036,33530.724137931036,8
CO,2014,Maserati,46189.0,30762.0,8
CO,2014,Mazda,16070.63768115942,44701.49275362319,8
CO,2014,McLaren,162987.0,2573.0,8
CO,2014,Mercedes-Benz,33351.206349206346,39613.25396825397,8
CO,2014,Mitsubishi,16086.923076923076,36877.61538461538,8
CO,2014,Nissan,18148.656934306568,38928.99270072993,8
CO,2014,Porsche,87695.28571428571,23069.85714285714,8
CO,2014,Ram,31568.662576687115,57759.30061349693,8
CO,2014,Scion,14198.0,29642.222222222223,8
CO,2014,Subaru,18469.57225433526,44275.05202312139,8
CO,2014,Toyota,24018.0,43392.233606557376,8
CO,2014,Volkswagen,15594.663636363637,38654.89090909091,8
CO,2014,Volvo,25853.0,43109.6,8
CO,2014,smart,7995.0,29658.0,8
CO,2015,Acura,29390.837837837837,28514.486486486487,8
CO,2015,Aston,137982.0,3110.0,8
CO,2015,Audi,33219.86111111111,29965.75925925926,8
CO,2015,BMW,34065.95890410959,30478.671232876713,8
CO,2015,Buick,20785.23404255319,25838.659574468085,8
CO,2015,Cadillac,37898.743589743586,33959.94871794872,8
CO,2015,Chevrolet,26828.282608695652,40084.81055900621,8
CO,2015,Chrysler,17589.291666666668,32486.416666666668,8
CO,2015,Dodge,21427.21052631579,33357.76315789474,8
CO,2015,FIAT,13805.833333333334,13204.666666666666,8
CO,2015,Ford,28649.55764075067,38858.63002680965,8
CO,2015,GMC,36106.25,40079.27142857143,8
CO,2015,Honda,21613.141935483873,29333.832258064514,8
CO,2015,Hyundai,18498.241379310344,33483.057471264365,8
CO,2015,INFINITI,28376.79487179487,22888.20512820513,8
CO,2015,Jaguar,52443.5,20289.5,8
CO,2015,Jeep,28026.071713147412,32922.944223107566,8
CO,2015,Kia,16900.47272727273,32966.24545454545,8
CO,2015,Lamborghini,229950.0,1998.0,8
CO,2015,Land,57185.666666666664,23042.11111111111,8
CO,2015,Lexus,35337.20618556701,26950.164948453606,8
CO,2015,Lincoln,28173.090909090908,24425.272727272728,8
CO,2015,MINI,22112.882352941175,24434.882352941175,8
CO,2015,Maserati,48984.0,19965.0,8
CO,2015,Mazda,19363.611940298506,32216.940298507463,8
CO,2015,Mercedes-Benz,39174.596153846156,28616.25,8
CO,2015,Mitsubishi,16747.05,29388.9,8
CO,2015,Nissan,19844.38376383764,32387.9778597786,8
CO,2015,Porsche,86063.63636363637,19681.727272727272,8
CO,2015,Ram,34102.38043478261,39572.0,8
CO,2015,Scion,14848.333333333334,29827.444444444445,8
CO,2015,Subaru,21291.552727272727,34984.32363636364,8
CO,2015,Tesla,74292.0,13732.0,8
CO,2015,Toyota,27365.464788732395,35776.73591549296,8
CO,2015,Volkswagen,18245.369369369368,30415.504504504504,8
CO,2015,Volvo,26206.777777777777,47126.055555555555,8
CO,2015,smart,8451.139534883721,29.74418604651163,8
CO,2016,Acura,37260.954545454544,17477.68181818182,8
CO,2016,Audi,43555.346153846156,17297.346153846152,8
CO,2016,BMW,37632.256410256414,13953.333333333334,8
CO,2016,Buick,23835.48,21670.92,8
CO,2016,Cadillac,50586.8,21467.15,8
CO,2016,Chevrolet,28635.094696969696,26088.08712121212,8
CO,2016,Chrysler,20011.386666666665,35453.8,8
CO,2016,Dodge,20705.55844155844,33233.87012987013,8
CO,2016,FIAT,16528.4,32578.4,8
CO,2016,Ford,27175.415189873416,27790.44810126582,8
CO,2016,GMC,40595.78947368421,23271.894736842107,8
CO,2016,Honda,25269.301369863013,15703.356164383562,8
CO,2016,Hyundai,15341.8359375,33785.6875,8
CO,2016,INFINITI,33295.148148148146,17529.555555555555,8
CO,2016,Jaguar,41989.0,1282.0,8
CO,2016,Jeep,23732.654411764706,30750.77573529412,8
CO,2016,Kia,17759.29292929293,23810.282828282827,8
CO,2016,Lamborghini,264950.0,2301.0,8
CO,2016,Land,70137.44444444444,16227.222222222223,8
CO,2016,Lexus,44386.29787234042,15030.978723404256,8
CO,2016,Lincoln,36680.38461538462,32888.153846153844,8
CO,2016,MINI,25620.0,13307.384615384615,8
CO,2016,Maserati,71984.0,9477.0,8
CO,2016,Mazda,21680.82608695652,15140.260869565218,8
CO,2016,Mercedes-Benz,53272.92,16659.76,8
CO,2016,Mitsubishi,16430.916666666668,22598.666666666668,8
CO,2016,Nissan,18404.864457831325,29623.397590361445,8
CO,2016,Porsche,75267.11111111111,7246.0,8
CO,2016,Ram,35907.07086614173,24432.79527559055,8
CO,2016,Scion,16372.0,15673.75,8
CO,2016,Subaru,23341.64255319149,18172.497872340424,8
CO,2016,Tesla,100987.0,4145.0,8
CO,2016,Toyota,27320.701195219124,28622.035856573704,8
CO,2016,Volkswagen,18457.060975609755,22471.329268292684,8
CO,2016,Volvo,45187.625,20180.3125,8
CO,2017,Acura,45964.9012345679,6364.37037037037,8
CO,2017,Alfa,78987.0,1213.0,8
CO,2017,Audi,43100.701492537315,8946.298507462687,8
CO,2017,BMW,44017.97247706422,7156.825688073394,8
CO,2017,Buick,27657.48780487805,21279.19512195122,8
CO,2017,Cadillac,52772.11111111111,7502.592592592592,8
CO,2017,Chevrolet,31405.162464985995,20170.302521008405,8
CO,2017,Chrysler,29712.923076923078,24333.153846153848,8
CO,2017,Dodge,25469.602409638555,22329.277108433736,8
CO,2017,FIAT,25587.0,3903.0,8
CO,2017,Ford,28727.84259259259,21737.25925925926,8
CO,2017,GMC,34363.4081632653,24297.79591836735,8
CO,2017,Genesis,34571.0,3239.8,8
CO,2017,Honda,24543.733333333334,5356.933333333333,8
CO,2017,Hyundai,17824.653846153848,28202.747252747253,8
CO,2017,INFINITI,44477.892857142855,11359.892857142857,8
CO,2017,Jaguar,88476.0,85.0,8
CO,2017,Jeep,28228.05319148936,16958.244680851065,8
CO,2017,Kia,20384.25939849624,23355.251879699248,8
CO,2017,Land,45749.5,6930.5,8
CO,2017,Lexus,53429.833333333336,4105.166666666667,8
CO,2017,Lincoln,41546.65217391304,21246.347826086956,8
CO,2017,MINI,30434.4375,5018.375,8
CO,2017,Mazda,23935.14285714286,8021.571428571428,8
CO,2017,McLaren,199984.0,4929.0,8
CO,2017,Mercedes-Benz,50850.46875,4650.78125,8
CO,2017,Mitsubishi,15737.222222222223,10502.777777777777,8
CO,2017,Nissan,26586.451923076922,13480.23076923077,8
CO,2017,Porsche,71751.25,2211.75,8
CO,2017,Ram,35490.47142857143,14254.442857142858,8
CO,2017,Subaru,25573.314685314686,8307.482517482518,8
CO,2017,Toyota,31624.030612244896,12606.510204081633,8
CO,2017,Volkswagen,22096.236842105263,6149.473684210527,8
CO,2017,Volvo,35745.0,21521.266666666666,8
CO,2018,Acura,40647.45,18.85,8
CO,2018,Audi,44346.75,1343.25,8
CO,2018,BMW,48981.5,2151.0,8
CO,2018,Chevrolet,65988.0,942.0,8
CO,2018,Toyota,26999.0,1026.0,8
CT,1997,Land,59993.0,117207.0,9
CT,1997,Toyota,5900.0,136449.0,9
CT,1998,Acura,4495.0,93969.0,9
CT,1998,Ford,3995.0,97199.0,9
CT,1998,GMC,3990.0,199463.0,9
CT,1998,Mazda,2495.0,159269.0,9
CT,1999,Audi,1995.0,171590.0,9
CT,1999,BMW,8500.0,75618.0,9
CT,1999,Chevrolet,11495.0,151001.0,9
CT,1999,Chrysler,7000.0,71755.0,9
CT,1999,Dodge,17993.0,136276.5,9
CT,1999,Ford,8583.666666666666,89329.0,9
CT,1999,Honda,5490.0,78960.0,9
CT,1999,Lexus,6995.0,102072.0,9
CT,1999,Mercedes-Benz,6495.0,115864.0,9
CT,1999,Nissan,1995.0,198361.0,9
CT,2000,AM,65927.0,24381.0,9
CT,2000,BMW,5992.5,124298.0,9
CT,2000,Buick,4877.0,87994.0,9
CT,2000,Chevrolet,7643.333333333333,86735.66666666667,9
CT,2000,Dodge,6990.0,86912.5,9
CT,2000,GMC,10990.0,58479.0,9
CT,2000,Honda,2500.0,256980.0,9
CT,2000,Jaguar,5395.0,74956.0,9
CT,2000,Jeep,8591.375,112766.5,9
CT,2000,Mazda,2247.0,155457.0,9
CT,2000,Porsche,26544.0,34691.0,9
CT,2000,Saturn,4890.0,107502.0,9
CT,2000,Toyota,6946.25,133357.5,9
CT,2001,Acura,4972.5,147023.0,9
CT,2001,BMW,4931.0,148001.0,9
CT,2001,Chrysler,2200.0,131673.0,9
CT,2001,Dodge,21792.4,89345.0,9
CT,2001,Ford,8922.25,152049.75,9
CT,2001,Honda,2995.0,101432.0,9
CT,2001,INFINITI,1750.0,149863.0,9
CT,2001,Jeep,14990.0,73453.0,9
CT,2001,Lincoln,2495.0,143658.0,9
CT,2001,Mazda,10247.5,79167.5,9
CT,2001,Mercedes-Benz,6990.0,44995.0,9
CT,2001,Nissan,5661.333333333333,99286.0,9
CT,2001,Porsche,31999.0,32933.0,9
CT,2001,Toyota,4999.0,131733.0,9
CT,2002,Acura,5995.0,102260.0,9
CT,2002,Chevrolet,7568.75,112863.5,9
CT,2002,Chrysler,3478.3333333333335,158230.33333333334,9
CT,2002,Dodge,8242.5,83746.75,9
CT,2002,Ford,8661.25,106845.0,9
CT,2002,GMC,12397.5,78127.5,9
CT,2002,Honda,3590.0,140342.0,9
CT,2002,Hyundai,3995.0,150487.0,9
CT,2002,Jaguar,8995.0,157655.0,9
CT,2002,Jeep,15990.0,65096.0,9
CT,2002,Lexus,7960.5,107657.5,9
CT,2002,Lincoln,7140.0,160592.0,9
CT,2002,Nissan,9490.0,129087.0,9
CT,2002,Pontiac,1995.0,129380.0,9
CT,2002,Saab,4995.0,58346.0,9
CT,2002,Saturn,3220.0,127553.0,9
CT,2002,Subaru,5633.0,134909.66666666666,9
CT,2002,Toyota,6097.4,147322.8,9
CT,2002,Volkswagen,3431.3333333333335,158213.33333333334,9
CT,2003,Acura,4733.5,133320.0,9
CT,2003,Audi,4495.0,146753.0,9
CT,2003,BMW,5990.0,165545.5,9
CT,2003,Buick,3495.0,114434.0,9
CT,2003,Cadillac,9995.0,138000.0,9
CT,2003,Chevrolet,8892.583333333334,129140.25,9
CT,2003,Chrysler,5393.5,92457.0,9
CT,2003,Dodge,7138.25,100558.5,9
CT,2003,Ford,9670.727272727272,101480.36363636363,9
CT,2003,GMC,12989.333333333334,59666.0,9
CT,2003,Honda,5297.8,134590.2,9
CT,2003,Hyundai,3760.0,103352.0,9
CT,2003,Jeep,8914.375,114489.75,9
CT,2003,Lincoln,2495.0,198912.0,9
CT,2003,Mazda,4158.333333333333,132025.66666666666,9
CT,2003,Mercedes-Benz,7992.5,122287.5,9
CT,2003,Mercury,2395.0,153905.5,9
CT,2003,Mitsubishi,5939.0,130223.0,9
CT,2003,Nissan,6997.0,91937.0,9
CT,2003,Pontiac,2995.0,129787.0,9
CT,2003,Porsche,28295.0,26700.0,9
CT,2003,Saab,4249.0,114043.0,9
CT,2003,Subaru,2995.0,188247.0,9
CT,2003,Toyota,6059.25,119755.75,9
CT,2003,Volkswagen,4830.0,157874.33333333334,9
CT,2004,Acura,7992.5,106214.5,9
CT,2004,BMW,7327.0,94731.0,9
CT,2004,Buick,4995.0,75694.0,9
CT,2004,Cadillac,5484.75,105456.75,9
CT,2004,Chevrolet,9847.736842105263,98582.8947368421,9
CT,2004,Chrysler,4637.0,124223.4,9
CT,2004,Dodge,14408.5,94301.5,9
CT,2004,Ford,11838.363636363636,84037.36363636363,9
CT,2004,GMC,17490.0,64468.5,9
CT,2004,HUMMER,23990.0,69962.0,9
CT,2004,Honda,5022.0,133431.9,9
CT,2004,Hyundai,6790.0,69019.0,9
CT,2004,INFINITI,7247.0,124319.0,9
CT,2004,Jeep,7700.875,122856.125,9
CT,2004,Kia,3220.0,118397.0,9
CT,2004,Lexus,8973.666666666666,85726.33333333333,9
CT,2004,Mazda,3995.0,141713.0,9
CT,2004,Nissan,7271.125,99940.5,9
CT,2004,Pontiac,8663.333333333334,106236.66666666667,9
CT,2004,Porsche,11999.0,68619.0,9
CT,2004,Saturn,4745.0,133099.5,9
CT,2004,Subaru,3999.0,191245.0,9
CT,2004,Suzuki,5500.0,85777.0,9
CT,2004,Toyota,7064.266666666666,114365.53333333334,9
CT,2004,Volkswagen,6595.0,52208.0,9
CT,2004,Volvo,4272.5,120192.75,9
CT,2005,Acura,9607.5,105579.75,9
